menu_item_id,restaurant_id,item_name,cuisine,veg_nonveg,price,is_available
503,62,Chicken Tikka,Mughlai,Non-Veg,180,Yes
504,62,Hyderabadi Biryani,Hyderabadi,Non-Veg,150,Yes
505,62,Veg Biryani,Biryani,Veg,400,Yes
506,62,Thali,South Indian,Veg,100,Yes
507,62,Butter Chicken,North Indian,Non-Veg,400,Yes
508,62,Chicken Pizza,Italian,Non-Veg,500,Yes
509,63,Butter Chicken,North Indian,Non-Veg,100,Yes
510,63,Vada Pav,Street Food,Veg,150,Yes
511,63,Veg Biryani,Biryani,Veg,280,No
512,63,Chicken Tikka,Mughlai,Non-Veg,250,No
513,63,Chole Bhature,North Indian,Veg,350,Yes
514,63,Rajma Rice,North Indian,Veg,180,No
515,63,Masala Dosa,South Indian,Veg,300,Yes
516,63,Litti Chokha,North Indian,Veg,200,Yes
517,63,Gulab Jamun,Desserts,Veg,500,Yes
518,63,Chicken Burger,Fast Food,Non-Veg,120,Yes
519,64,Paratha,North Indian,Veg,280,Yes
520,64,Fish Moilee,Kerala,Non-Veg,300,Yes
521,64,Chicken Tikka,Mughlai,Non-Veg,400,Yes
522,64,Chicken Burger,Fast Food,Non-Veg,180,No
523,64,Appam Stew,Kerala,Veg,250,Yes
524,64,Veg Burger,Fast Food,Veg,220,No
525,64,Vada Pav,Street Food,Veg,350,No
526,64,Pani Puri,Street Food,Veg,500,Yes
527,65,Thali,South Indian,Veg,200,Yes
528,65,Dal Makhani,North Indian,Veg,200,Yes
529,65,Hyderabadi Biryani,Hyderabadi,Non-Veg,120,Yes
530,65,Idli Sambar,South Indian,Veg,250,Yes
531,65,Gulab Jamun,Desserts,Veg,220,Yes
532,65,Appam Stew,Kerala,Veg,80,Yes
533,65,Prawn Masala,Seafood,Non-Veg,350,Yes
534,65,Chicken Pizza,Italian,Non-Veg,400,Yes
535,66,Hyderabadi Biryani,Hyderabadi,Non-Veg,220,Yes
536,66,Vada Pav,Street Food,Veg,80,Yes
537,66,Paratha,North Indian,Veg,220,No
538,66,Chicken Pizza,Italian,Non-Veg,120,Yes
539,66,Litti Chokha,North Indian,Veg,200,Yes
540,66,Chicken Manchurian,Chinese,Non-Veg,150,Yes
541,66,Masala Dosa,South Indian,Veg,400,Yes
542,67,Appam Stew,Kerala,Veg,120,Yes
543,67,Gulab Jamun,Desserts,Veg,500,Yes
544,67,Margherita Pizza,Italian,Veg,80,Yes
545,67,Idli Sambar,South Indian,Veg,280,Yes
546,67,Prawn Masala,Seafood,Non-Veg,200,No
547,67,Fish Moilee,Kerala,Non-Veg,120,Yes
548,68,Idli Sambar,South Indian,Veg,450,Yes
549,68,Prawn Masala,Seafood,Non-Veg,150,Yes
550,68,Chicken Pizza,Italian,Non-Veg,100,Yes
551,68,Chole Bhature,North Indian,Veg,300,Yes
552,68,Gulab Jamun,Desserts,Veg,300,Yes
553,68,Hyderabadi Biryani,Hyderabadi,Non-Veg,450,Yes
554,68,Chicken Tikka,Mughlai,Non-Veg,300,No
555,68,Pani Puri,Street Food,Veg,220,Yes
556,68,Chicken Burger,Fast Food,Non-Veg,500,No
557,68,Butter Chicken,North Indian,Non-Veg,80,Yes
558,68,Chicken Biryani,Biryani,Non-Veg,220,No
559,68,Paratha,North Indian,Veg,80,Yes
560,69,Fish Moilee,Kerala,Non-Veg,500,Yes
561,69,Pani Puri,Street Food,Veg,350,Yes
562,69,Paneer Tikka,North Indian,Veg,80,Yes
563,69,Gulab Jamun,Desserts,Veg,300,Yes
564,69,Pav Bhaji,Street Food,Veg,80,Yes
565,69,Chicken Pizza,Italian,Non-Veg,300,Yes
566,69,Chole Bhature,North Indian,Veg,150,Yes
567,69,Idli Sambar,South Indian,Veg,450,Yes
568,69,Chicken Biryani,Biryani,Non-Veg,280,Yes
569,69,Chicken Manchurian,Chinese,Non-Veg,120,Yes
570,70,Fish Moilee,Kerala,Non-Veg,220,Yes
571,70,Hakka Noodles,Chinese,Veg,280,Yes
572,70,Chicken Biryani,Biryani,Non-Veg,250,No
573,70,Litti Chokha,North Indian,Veg,350,Yes
574,70,Gulab Jamun,Desserts,Veg,200,No
575,70,Dal Makhani,North Indian,Veg,180,No
576,70,Margherita Pizza,Italian,Veg,100,No
577,70,Butter Chicken,North Indian,Non-Veg,500,Yes
578,70,Paneer Tikka,North Indian,Veg,250,No
579,71,Margherita Pizza,Italian,Veg,80,Yes
580,71,Mutton Rogan Josh,Mughlai,Non-Veg,300,Yes
581,71,Chole Bhature,North Indian,Veg,150,No
582,71,Paratha,North Indian,Veg,120,Yes
583,71,Fish Curry,Seafood,Non-Veg,180,No
584,71,Fish Moilee,Kerala,Non-Veg,100,No
585,71,Pav Bhaji,Street Food,Veg,500,No
586,72,Litti Chokha,North Indian,Veg,100,Yes
587,72,Dal Makhani,North Indian,Veg,350,Yes
588,72,Veg Burger,Fast Food,Veg,180,Yes
589,72,Veg Biryani,Biryani,Veg,220,Yes
590,72,Chole Bhature,North Indian,Veg,120,Yes
591,72,Appam Stew,Kerala,Veg,400,Yes
592,72,Chicken Pizza,Italian,Non-Veg,220,Yes
593,73,Thali,South Indian,Veg,250,No
594,73,Fish Moilee,Kerala,Non-Veg,280,Yes
595,73,Mutton Rogan Josh,Mughlai,Non-Veg,250,No
596,73,Veg Biryani,Biryani,Veg,450,Yes
597,73,Rajma Rice,North Indian,Veg,220,Yes
598,73,Chole Bhature,North Indian,Veg,450,Yes
599,73,Hakka Noodles,Chinese,Veg,300,Yes
600,73,Idli Sambar,South Indian,Veg,120,Yes
601,73,Appam Stew,Kerala,Veg,500,Yes
602,74,Appam Stew,Kerala,Veg,500,No
603,74,Chicken Biryani,Biryani,Non-Veg,300,Yes
604,74,Chicken Manchurian,Chinese,Non-Veg,120,Yes
605,74,Vada Pav,Street Food,Veg,400,Yes
606,74,Fish Moilee,Kerala,Non-Veg,80,Yes
607,74,Veg Biryani,Biryani,Veg,180,Yes
608,74,Fish Curry,Seafood,Non-Veg,250,Yes
609,74,Prawn Masala,Seafood,Non-Veg,180,Yes
610,74,Hakka Noodles,Chinese,Veg,100,No
611,74,Butter Chicken,North Indian,Non-Veg,120,Yes
612,74,Thali,South Indian,Veg,180,Yes
613,75,Hyderabadi Biryani,Hyderabadi,Non-Veg,120,Yes
614,75,Vada Pav,Street Food,Veg,500,Yes
615,75,Appam Stew,Kerala,Veg,450,Yes
616,75,Chole Bhature,North Indian,Veg,400,Yes
617,75,Fish Curry,Seafood,Non-Veg,220,Yes
618,75,Margherita Pizza,Italian,Veg,220,Yes
619,75,Gulab Jamun,Desserts,Veg,180,No
620,75,Chicken Tikka,Mughlai,Non-Veg,120,Yes
621,75,Hakka Noodles,Chinese,Veg,280,No
622,75,Rajma Rice,North Indian,Veg,400,Yes
623,75,Butter Chicken,North Indian,Non-Veg,100,Yes
624,76,Rasmalai,Desserts,Veg,200,Yes
625,76,Vada Pav,Street Food,Veg,250,Yes
626,76,Dal Makhani,North Indian,Veg,120,Yes
627,76,Fish Curry,Seafood,Non-Veg,220,Yes
628,76,Litti Chokha,North Indian,Veg,150,Yes
629,77,Fish Moilee,Kerala,Non-Veg,150,No
630,77,Appam Stew,Kerala,Veg,280,Yes
631,77,Paneer Tikka,North Indian,Veg,180,No
632,77,Gulab Jamun,Desserts,Veg,80,Yes
633,77,Hyderabadi Biryani,Hyderabadi,Non-Veg,250,No
634,78,Mutton Rogan Josh,Mughlai,Non-Veg,180,Yes
635,78,Dal Makhani,North Indian,Veg,250,Yes
636,78,Hakka Noodles,Chinese,Veg,220,No
637,78,Fish Curry,Seafood,Non-Veg,100,No
638,78,Fish Moilee,Kerala,Non-Veg,500,Yes
639,78,Chicken Tikka,Mughlai,Non-Veg,220,Yes
640,79,Litti Chokha,North Indian,Veg,350,Yes
641,79,Hakka Noodles,Chinese,Veg,400,Yes
642,79,Masala Dosa,South Indian,Veg,280,Yes
643,79,Veg Burger,Fast Food,Veg,500,Yes
644,79,Margherita Pizza,Italian,Veg,80,Yes
645,79,Hyderabadi Biryani,Hyderabadi,Non-Veg,250,No
646,79,Dal Makhani,North Indian,Veg,400,Yes
647,79,Appam Stew,Kerala,Veg,300,Yes
648,79,Prawn Masala,Seafood,Non-Veg,80,Yes
649,79,Chicken Biryani,Biryani,Non-Veg,200,Yes
650,79,Pav Bhaji,Street Food,Veg,400,No
651,80,Butter Chicken,North Indian,Non-Veg,400,Yes
652,80,Mutton Rogan Josh,Mughlai,Non-Veg,250,Yes
653,80,Dal Makhani,North Indian,Veg,220,Yes
654,80,Pav Bhaji,Street Food,Veg,150,Yes
655,80,Chicken Pizza,Italian,Non-Veg,220,No
656,80,Hyderabadi Biryani,Hyderabadi,Non-Veg,350,No
657,80,Appam Stew,Kerala,Veg,350,Yes
658,80,Paneer Tikka,North Indian,Veg,80,No
659,80,Vada Pav,Street Food,Veg,250,Yes
660,80,Paratha,North Indian,Veg,280,Yes
661,80,Litti Chokha,North Indian,Veg,120,Yes
662,81,Chicken Pizza,Italian,Non-Veg,250,No
663,81,Thali,South Indian,Veg,200,Yes
664,81,Litti Chokha,North Indian,Veg,280,Yes
665,81,Chicken Manchurian,Chinese,Non-Veg,350,Yes
666,81,Gulab Jamun,Desserts,Veg,220,No
667,81,Chicken Burger,Fast Food,Non-Veg,450,Yes
668,81,Chicken Tikka,Mughlai,Non-Veg,300,No
669,81,Chicken Biryani,Biryani,Non-Veg,150,Yes
670,81,Rasmalai,Desserts,Veg,350,Yes
671,81,Butter Chicken,North Indian,Non-Veg,400,No
672,81,Fish Curry,Seafood,Non-Veg,220,Yes
673,82,Appam Stew,Kerala,Veg,500,Yes
674,82,Chicken Burger,Fast Food,Non-Veg,400,No
675,82,Vada Pav,Street Food,Veg,80,Yes
676,82,Butter Chicken,North Indian,Non-Veg,350,No
677,82,Veg Burger,Fast Food,Veg,450,Yes
678,82,Thali,South Indian,Veg,280,No
679,82,Mutton Rogan Josh,Mughlai,Non-Veg,350,No
680,82,Gulab Jamun,Desserts,Veg,80,No
681,82,Masala Dosa,South Indian,Veg,220,Yes
682,82,Pani Puri,Street Food,Veg,120,Yes
683,83,Margherita Pizza,Italian,Veg,250,Yes
684,83,Hyderabadi Biryani,Hyderabadi,Non-Veg,450,Yes
685,83,Idli Sambar,South Indian,Veg,450,Yes
686,83,Gulab Jamun,Desserts,Veg,350,Yes
687,83,Veg Burger,Fast Food,Veg,250,Yes
688,83,Butter Chicken,North Indian,Non-Veg,280,Yes
689,84,Paratha,North Indian,Veg,220,Yes
690,84,Vada Pav,Street Food,Veg,300,Yes
691,84,Hyderabadi Biryani,Hyderabadi,Non-Veg,120,No
692,84,Chole Bhature,North Indian,Veg,300,Yes
693,84,Litti Chokha,North Indian,Veg,120,Yes
694,84,Dal Makhani,North Indian,Veg,150,Yes
695,84,Hakka Noodles,Chinese,Veg,100,Yes
696,84,Chicken Biryani,Biryani,Non-Veg,200,Yes
697,84,Rajma Rice,North Indian,Veg,350,Yes
698,84,Butter Chicken,North Indian,Non-Veg,100,Yes
699,84,Prawn Masala,Seafood,Non-Veg,200,No
700,85,Butter Chicken,North Indian,Non-Veg,180,Yes
701,85,Margherita Pizza,Italian,Veg,180,Yes
702,85,Rasmalai,Desserts,Veg,280,Yes
703,85,Idli Sambar,South Indian,Veg,350,Yes
704,85,Chicken Biryani,Biryani,Non-Veg,450,Yes
705,85,Litti Chokha,North Indian,Veg,400,Yes
706,85,Vada Pav,Street Food,Veg,450,Yes
707,85,Prawn Masala,Seafood,Non-Veg,250,Yes
708,85,Hakka Noodles,Chinese,Veg,220,No
709,85,Chole Bhature,North Indian,Veg,280,Yes
710,85,Pani Puri,Street Food,Veg,220,No
711,85,Pav Bhaji,Street Food,Veg,350,Yes
712,86,Veg Burger,Fast Food,Veg,220,Yes
713,86,Veg Biryani,Biryani,Veg,450,Yes
714,86,Vada Pav,Street Food,Veg,500,Yes
715,86,Chicken Burger,Fast Food,Non-Veg,200,Yes
716,86,Fish Curry,Seafood,Non-Veg,150,No
717,86,Gulab Jamun,Desserts,Veg,450,Yes
718,86,Paneer Tikka,North Indian,Veg,100,No
719,86,Thali,South Indian,Veg,80,Yes
720,87,Chicken Burger,Fast Food,Non-Veg,280,Yes
721,87,Mutton Rogan Josh,Mughlai,Non-Veg,250,Yes
722,87,Paneer Tikka,North Indian,Veg,220,Yes
723,87,Hakka Noodles,Chinese,Veg,280,Yes
724,87,Litti Chokha,North Indian,Veg,300,No
725,87,Chole Bhature,North Indian,Veg,280,Yes
726,87,Butter Chicken,North Indian,Non-Veg,350,Yes
727,87,Fish Curry,Seafood,Non-Veg,500,Yes
728,87,Pani Puri,Street Food,Veg,500,Yes
729,87,Prawn Masala,Seafood,Non-Veg,450,Yes
730,87,Appam Stew,Kerala,Veg,350,Yes
731,88,Masala Dosa,South Indian,Veg,100,Yes
732,88,Fish Curry,Seafood,Non-Veg,220,Yes
733,88,Thali,South Indian,Veg,220,Yes
734,88,Veg Burger,Fast Food,Veg,400,No
735,88,Gulab Jamun,Desserts,Veg,500,Yes
736,88,Vada Pav,Street Food,Veg,120,No
737,88,Appam Stew,Kerala,Veg,220,No
738,88,Idli Sambar,South Indian,Veg,120,Yes
739,88,Chicken Burger,Fast Food,Non-Veg,280,Yes
740,88,Fish Moilee,Kerala,Non-Veg,280,Yes
741,88,Hakka Noodles,Chinese,Veg,500,Yes
742,88,Chicken Tikka,Mughlai,Non-Veg,150,Yes
743,89,Paneer Tikka,North Indian,Veg,200,No
744,89,Chicken Burger,Fast Food,Non-Veg,350,Yes
745,89,Hyderabadi Biryani,Hyderabadi,Non-Veg,350,Yes
746,89,Appam Stew,Kerala,Veg,200,No
747,89,Idli Sambar,South Indian,Veg,80,Yes
748,89,Chicken Pizza,Italian,Non-Veg,120,Yes
749,89,Chole Bhature,North Indian,Veg,400,Yes
750,89,Veg Burger,Fast Food,Veg,450,Yes
751,89,Chicken Tikka,Mughlai,Non-Veg,180,Yes
752,89,Paratha,North Indian,Veg,350,Yes
753,89,Thali,South Indian,Veg,150,No
754,89,Rajma Rice,North Indian,Veg,300,Yes
755,90,Pani Puri,Street Food,Veg,80,Yes
756,90,Masala Dosa,South Indian,Veg,280,Yes
757,90,Dal Makhani,North Indian,Veg,300,No
758,90,Hakka Noodles,Chinese,Veg,220,Yes
759,90,Pav Bhaji,Street Food,Veg,150,No
760,90,Litti Chokha,North Indian,Veg,350,No
761,91,Masala Dosa,South Indian,Veg,220,Yes
762,91,Pani Puri,Street Food,Veg,120,Yes
763,91,Hyderabadi Biryani,Hyderabadi,Non-Veg,80,Yes
764,91,Mutton Rogan Josh,Mughlai,Non-Veg,200,Yes
765,91,Dal Makhani,North Indian,Veg,400,No
766,92,Fish Curry,Seafood,Non-Veg,80,Yes
767,92,Hyderabadi Biryani,Hyderabadi,Non-Veg,500,No
768,92,Chicken Biryani,Biryani,Non-Veg,500,Yes
769,92,Paratha,North Indian,Veg,500,Yes
770,92,Prawn Masala,Seafood,Non-Veg,100,Yes
771,92,Hakka Noodles,Chinese,Veg,500,No
772,92,Pav Bhaji,Street Food,Veg,250,Yes
773,92,Chicken Tikka,Mughlai,Non-Veg,280,Yes
774,92,Veg Burger,Fast Food,Veg,180,No
775,93,Masala Dosa,South Indian,Veg,280,No
776,93,Chole Bhature,North Indian,Veg,180,Yes
777,93,Pani Puri,Street Food,Veg,120,Yes
778,93,Dal Makhani,North Indian,Veg,300,Yes
779,93,Chicken Pizza,Italian,Non-Veg,300,No
780,93,Paneer Tikka,North Indian,Veg,500,Yes
781,93,Margherita Pizza,Italian,Veg,120,Yes
782,93,Rajma Rice,North Indian,Veg,180,Yes
783,93,Hakka Noodles,Chinese,Veg,300,No
784,93,Rasmalai,Desserts,Veg,120,Yes
785,93,Chicken Burger,Fast Food,Non-Veg,220,Yes
786,94,Margherita Pizza,Italian,Veg,300,No
787,94,Chicken Pizza,Italian,Non-Veg,120,Yes
788,94,Chicken Biryani,Biryani,Non-Veg,200,No
789,94,Hakka Noodles,Chinese,Veg,300,Yes
790,94,Pani Puri,Street Food,Veg,300,Yes
791,95,Vada Pav,Street Food,Veg,250,No
792,95,Hyderabadi Biryani,Hyderabadi,Non-Veg,250,Yes
793,95,Prawn Masala,Seafood,Non-Veg,200,No
794,95,Rajma Rice,North Indian,Veg,80,Yes
795,95,Chicken Manchurian,Chinese,Non-Veg,100,Yes
796,95,Margherita Pizza,Italian,Veg,180,Yes
797,95,Litti Chokha,North Indian,Veg,80,Yes
798,95,Fish Curry,Seafood,Non-Veg,300,Yes
799,96,Vada Pav,Street Food,Veg,450,Yes
800,96,Chole Bhature,North Indian,Veg,120,Yes
801,96,Rasmalai,Desserts,Veg,220,Yes
802,96,Fish Curry,Seafood,Non-Veg,80,Yes
803,96,Rajma Rice,North Indian,Veg,100,Yes
804,96,Thali,South Indian,Veg,180,Yes
805,97,Pani Puri,Street Food,Veg,500,Yes
806,97,Margherita Pizza,Italian,Veg,400,Yes
807,97,Masala Dosa,South Indian,Veg,150,Yes
808,97,Fish Moilee,Kerala,Non-Veg,100,Yes
809,97,Rasmalai,Desserts,Veg,150,No
810,97,Rajma Rice,North Indian,Veg,200,Yes
811,97,Hyderabadi Biryani,Hyderabadi,Non-Veg,350,No
812,97,Chicken Biryani,Biryani,Non-Veg,120,Yes
813,97,Mutton Rogan Josh,Mughlai,Non-Veg,300,No
814,97,Chicken Burger,Fast Food,Non-Veg,350,Yes
815,97,Dal Makhani,North Indian,Veg,500,No
816,97,Paneer Tikka,North Indian,Veg,180,Yes
817,98,Mutton Rogan Josh,Mughlai,Non-Veg,80,Yes
818,98,Butter Chicken,North Indian,Non-Veg,150,Yes
819,98,Vada Pav,Street Food,Veg,500,Yes
820,98,Rasmalai,Desserts,Veg,80,No
821,98,Paratha,North Indian,Veg,220,No
822,98,Chicken Burger,Fast Food,Non-Veg,300,Yes
823,98,Masala Dosa,South Indian,Veg,300,Yes
824,99,Masala Dosa,South Indian,Veg,80,Yes
825,99,Gulab Jamun,Desserts,Veg,250,Yes
826,99,Fish Moilee,Kerala,Non-Veg,150,Yes
827,99,Hyderabadi Biryani,Hyderabadi,Non-Veg,250,No
828,99,Prawn Masala,Seafood,Non-Veg,220,Yes
829,99,Paneer Tikka,North Indian,Veg,280,No
830,99,Chicken Burger,Fast Food,Non-Veg,300,Yes
831,99,Pav Bhaji,Street Food,Veg,250,Yes
832,99,Margherita Pizza,Italian,Veg,450,Yes
833,99,Appam Stew,Kerala,Veg,500,Yes
834,99,Pani Puri,Street Food,Veg,180,Yes
835,100,Chicken Manchurian,Chinese,Non-Veg,150,No
836,100,Chicken Tikka,Mughlai,Non-Veg,350,Yes
837,100,Veg Biryani,Biryani,Veg,500,No
838,100,Paratha,North Indian,Veg,100,Yes
839,100,Idli Sambar,South Indian,Veg,80,No
840,100,Vada Pav,Street Food,Veg,250,No
841,100,Dal Makhani,North Indian,Veg,150,Yes
842,100,Chicken Biryani,Biryani,Non-Veg,100,No
843,100,Veg Burger,Fast Food,Veg,200,Yes
844,101,Chicken Pizza,Italian,Non-Veg,120,Yes
845,101,Chicken Biryani,Biryani,Non-Veg,500,Yes
846,101,Hyderabadi Biryani,Hyderabadi,Non-Veg,300,Yes
847,101,Gulab Jamun,Desserts,Veg,280,No
848,101,Litti Chokha,North Indian,Veg,150,Yes
849,101,Veg Burger,Fast Food,Veg,250,Yes
850,101,Idli Sambar,South Indian,Veg,150,Yes
851,101,Paneer Tikka,North Indian,Veg,400,Yes
852,102,Litti Chokha,North Indian,Veg,250,No
853,102,Mutton Rogan Josh,Mughlai,Non-Veg,80,No
854,102,Chicken Tikka,Mughlai,Non-Veg,400,No
855,102,Hakka Noodles,Chinese,Veg,500,Yes
856,102,Thali,South Indian,Veg,450,Yes
857,102,Prawn Masala,Seafood,Non-Veg,200,Yes
858,102,Rasmalai,Desserts,Veg,80,No
859,102,Butter Chicken,North Indian,Non-Veg,220,Yes
860,102,Pani Puri,Street Food,Veg,100,Yes
861,103,Chicken Burger,Fast Food,Non-Veg,200,Yes
862,103,Paneer Tikka,North Indian,Veg,180,Yes
863,103,Paratha,North Indian,Veg,220,Yes
864,103,Prawn Masala,Seafood,Non-Veg,180,Yes
865,103,Hyderabadi Biryani,Hyderabadi,Non-Veg,300,Yes
866,103,Pav Bhaji,Street Food,Veg,280,Yes
867,103,Chicken Biryani,Biryani,Non-Veg,280,Yes
868,103,Chicken Manchurian,Chinese,Non-Veg,200,Yes
869,103,Dal Makhani,North Indian,Veg,280,Yes
870,103,Idli Sambar,South Indian,Veg,400,Yes
871,103,Fish Moilee,Kerala,Non-Veg,200,No
872,103,Gulab Jamun,Desserts,Veg,180,Yes
873,104,Veg Burger,Fast Food,Veg,80,Yes
874,104,Pav Bhaji,Street Food,Veg,180,Yes
875,104,Dal Makhani,North Indian,Veg,300,Yes
876,104,Rasmalai,Desserts,Veg,500,Yes
877,104,Pani Puri,Street Food,Veg,400,Yes
878,104,Veg Biryani,Biryani,Veg,200,Yes
879,104,Margherita Pizza,Italian,Veg,100,Yes
880,104,Paneer Tikka,North Indian,Veg,80,Yes
881,104,Chicken Burger,Fast Food,Non-Veg,300,Yes
882,104,Chicken Manchurian,Chinese,Non-Veg,120,Yes
883,104,Appam Stew,Kerala,Veg,450,Yes
884,105,Gulab Jamun,Desserts,Veg,150,Yes
885,105,Margherita Pizza,Italian,Veg,500,No
886,105,Thali,South Indian,Veg,350,Yes
887,105,Hyderabadi Biryani,Hyderabadi,Non-Veg,350,Yes
888,105,Idli Sambar,South Indian,Veg,350,No
889,105,Fish Moilee,Kerala,Non-Veg,280,Yes
890,105,Rajma Rice,North Indian,Veg,120,No
891,105,Paneer Tikka,North Indian,Veg,200,Yes
892,106,Chicken Biryani,Biryani,Non-Veg,400,Yes
893,106,Thali,South Indian,Veg,200,No
894,106,Margherita Pizza,Italian,Veg,120,Yes
895,106,Mutton Rogan Josh,Mughlai,Non-Veg,80,Yes
896,106,Paratha,North Indian,Veg,300,No
897,106,Chicken Pizza,Italian,Non-Veg,180,Yes
898,106,Appam Stew,Kerala,Veg,500,Yes
899,106,Rasmalai,Desserts,Veg,280,Yes
900,106,Chole Bhature,North Indian,Veg,450,No
901,106,Veg Burger,Fast Food,Veg,250,Yes
902,107,Paneer Tikka,North Indian,Veg,500,Yes
903,107,Rasmalai,Desserts,Veg,100,Yes
904,107,Idli Sambar,South Indian,Veg,150,Yes
905,107,Pani Puri,Street Food,Veg,450,No
906,107,Veg Burger,Fast Food,Veg,220,Yes
907,107,Paratha,North Indian,Veg,100,Yes
908,107,Veg Biryani,Biryani,Veg,280,Yes
909,107,Thali,South Indian,Veg,280,Yes
910,107,Hyderabadi Biryani,Hyderabadi,Non-Veg,280,Yes
911,107,Chicken Biryani,Biryani,Non-Veg,200,Yes
912,107,Prawn Masala,Seafood,Non-Veg,450,No
913,107,Mutton Rogan Josh,Mughlai,Non-Veg,150,Yes
914,108,Veg Biryani,Biryani,Veg,250,Yes
915,108,Rasmalai,Desserts,Veg,120,Yes
916,108,Chicken Burger,Fast Food,Non-Veg,200,Yes
917,108,Margherita Pizza,Italian,Veg,300,No
918,108,Paneer Tikka,North Indian,Veg,350,Yes
919,108,Mutton Rogan Josh,Mughlai,Non-Veg,250,No
920,109,Pav Bhaji,Street Food,Veg,350,Yes
921,109,Paratha,North Indian,Veg,350,Yes
922,109,Chicken Tikka,Mughlai,Non-Veg,100,No
923,109,Mutton Rogan Josh,Mughlai,Non-Veg,450,Yes
924,109,Chicken Manchurian,Chinese,Non-Veg,180,No
925,109,Rajma Rice,North Indian,Veg,400,Yes
926,109,Thali,South Indian,Veg,500,Yes
927,109,Paneer Tikka,North Indian,Veg,400,Yes
928,109,Prawn Masala,Seafood,Non-Veg,300,Yes
929,110,Thali,South Indian,Veg,400,No
930,110,Appam Stew,Kerala,Veg,80,Yes
931,110,Chicken Manchurian,Chinese,Non-Veg,150,Yes
932,110,Pani Puri,Street Food,Veg,120,No
933,110,Margherita Pizza,Italian,Veg,100,Yes
934,110,Chicken Pizza,Italian,Non-Veg,80,Yes
935,110,Masala Dosa,South Indian,Veg,200,No
936,110,Hyderabadi Biryani,Hyderabadi,Non-Veg,500,No
937,110,Idli Sambar,South Indian,Veg,80,Yes
938,110,Dal Makhani,North Indian,Veg,220,No
939,110,Vada Pav,Street Food,Veg,80,Yes
940,111,Margherita Pizza,Italian,Veg,80,Yes
941,111,Dal Makhani,North Indian,Veg,80,Yes
942,111,Paneer Tikka,North Indian,Veg,400,Yes
943,111,Chicken Pizza,Italian,Non-Veg,350,No
944,111,Fish Moilee,Kerala,Non-Veg,180,Yes
945,112,Butter Chicken,North Indian,Non-Veg,100,Yes
946,112,Litti Chokha,North Indian,Veg,80,Yes
947,112,Chole Bhature,North Indian,Veg,350,Yes
948,112,Gulab Jamun,Desserts,Veg,120,Yes
949,112,Paneer Tikka,North Indian,Veg,120,Yes
950,112,Fish Moilee,Kerala,Non-Veg,300,Yes
951,113,Idli Sambar,South Indian,Veg,200,Yes
952,113,Paratha,North Indian,Veg,500,Yes
953,113,Chole Bhature,North Indian,Veg,300,Yes
954,113,Hyderabadi Biryani,Hyderabadi,Non-Veg,220,Yes
955,113,Hakka Noodles,Chinese,Veg,80,No
956,113,Fish Moilee,Kerala,Non-Veg,80,Yes
957,113,Pav Bhaji,Street Food,Veg,500,No
958,113,Gulab Jamun,Desserts,Veg,200,No
959,113,Appam Stew,Kerala,Veg,180,Yes
960,113,Rasmalai,Desserts,Veg,180,Yes
961,114,Paneer Tikka,North Indian,Veg,400,Yes
962,114,Vada Pav,Street Food,Veg,200,Yes
963,114,Mutton Rogan Josh,Mughlai,Non-Veg,280,Yes
964,114,Rajma Rice,North Indian,Veg,100,Yes
965,114,Prawn Masala,Seafood,Non-Veg,350,Yes
966,114,Rasmalai,Desserts,Veg,400,No
967,114,Litti Chokha,North Indian,Veg,200,Yes
968,115,Mutton Rogan Josh,Mughlai,Non-Veg,120,Yes
969,115,Thali,South Indian,Veg,300,Yes
970,115,Fish Moilee,Kerala,Non-Veg,120,Yes
971,115,Pani Puri,Street Food,Veg,250,No
972,115,Hyderabadi Biryani,Hyderabadi,Non-Veg,80,Yes
973,115,Vada Pav,Street Food,Veg,400,No
974,115,Margherita Pizza,Italian,Veg,220,Yes
975,115,Rajma Rice,North Indian,Veg,150,No
976,116,Appam Stew,Kerala,Veg,220,Yes
977,116,Chicken Pizza,Italian,Non-Veg,250,Yes
978,116,Fish Moilee,Kerala,Non-Veg,180,No
979,116,Masala Dosa,South Indian,Veg,500,Yes
980,116,Mutton Rogan Josh,Mughlai,Non-Veg,450,No
981,116,Prawn Masala,Seafood,Non-Veg,220,Yes
982,117,Chole Bhature,North Indian,Veg,80,Yes
983,117,Pav Bhaji,Street Food,Veg,200,Yes
984,117,Appam Stew,Kerala,Veg,350,Yes
985,117,Chicken Biryani,Biryani,Non-Veg,100,No
986,117,Thali,South Indian,Veg,150,Yes
987,117,Fish Curry,Seafood,Non-Veg,220,No
988,117,Litti Chokha,North Indian,Veg,450,Yes
989,118,Chicken Pizza,Italian,Non-Veg,180,Yes
990,118,Paneer Tikka,North Indian,Veg,100,Yes
991,118,Pav Bhaji,Street Food,Veg,150,Yes
992,118,Fish Curry,Seafood,Non-Veg,180,No
993,118,Hakka Noodles,Chinese,Veg,300,Yes
994,118,Gulab Jamun,Desserts,Veg,80,No
995,118,Thali,South Indian,Veg,180,Yes
996,118,Litti Chokha,North Indian,Veg,150,Yes
997,118,Masala Dosa,South Indian,Veg,350,Yes
998,118,Idli Sambar,South Indian,Veg,400,No
999,119,Vada Pav,Street Food,Veg,400,Yes
1000,119,Rajma Rice,North Indian,Veg,450,No
1001,119,Hakka Noodles,Chinese,Veg,220,Yes
