order_item_id,order_id,menu_item_id,quantity,item_price,subtotal
1074,432,3869,2,500,1000
1075,432,3868,3,100,300
1076,433,1666,3,350,1050
1077,433,1670,1,500,500
1078,433,1661,2,350,700
1079,434,3002,1,450,450
1080,434,3007,1,200,200
1081,434,3003,2,120,240
1082,434,3004,3,100,300
1083,435,4315,1,450,450
1084,435,4314,1,350,350
1085,436,1163,3,180,540
1086,436,1165,2,120,240
1087,437,3560,2,350,700
1088,437,3561,2,100,200
1089,438,777,1,120,120
1090,438,785,2,220,440
1091,438,781,2,120,240
1092,439,3637,2,120,240
1093,439,3632,1,100,100
1094,439,3630,3,180,540
1095,440,518,1,120,120
1096,440,512,1,250,250
1097,441,2008,3,400,1200
1098,442,1513,2,400,800
1099,442,1511,1,450,450
1100,442,1509,3,450,1350
1101,442,1510,3,100,300
1102,443,299,1,500,500
1103,443,304,2,150,300
1104,443,296,3,400,1200
1105,444,1993,1,200,200
1106,444,1994,1,100,100
1107,444,1990,2,450,900
1108,444,1992,2,120,240
1109,445,1023,1,120,120
1110,445,1026,2,150,300
1111,446,3001,1,120,120
1112,446,3011,3,280,840
1113,446,3002,3,450,1350
1114,446,3005,1,300,300
1115,447,3017,2,200,400
1116,448,466,1,400,400
1117,448,468,1,450,450
1118,448,471,1,220,220
1119,448,464,1,150,150
1120,449,2995,1,400,400
1121,449,2993,2,250,500
1122,449,2996,2,280,560
1123,449,2998,2,280,560
1124,450,3278,2,200,400
1125,450,3277,1,150,150
1126,451,1900,2,450,900
1127,451,1902,2,180,360
1128,452,91,2,80,160
1129,452,94,1,300,300
1130,452,92,1,250,250
1131,452,93,1,300,300
1132,453,1978,2,200,400
1133,453,1977,3,450,1350
1134,453,1980,3,280,840
1135,454,1007,3,80,240
1136,454,1012,2,150,300
1137,455,1733,1,250,250
1138,455,1729,2,180,360
1139,455,1731,3,250,750
1140,455,1732,1,500,500
1141,456,698,1,100,100
1142,456,689,1,220,220
1143,456,697,3,350,1050
1144,456,696,3,200,600
1145,457,454,3,200,600
1146,457,450,2,500,1000
1147,458,3917,3,300,900
1148,458,3912,1,100,100
1149,458,3907,3,220,660
1150,458,3914,3,250,750
1151,459,2811,3,120,360
1152,459,2808,3,400,1200
1153,459,2810,1,400,400
1154,459,2809,3,450,1350
1155,460,2244,2,120,240
1156,460,2247,3,450,1350
1157,461,2291,3,200,600
1158,461,2288,2,220,440
1159,461,2287,2,100,200
1160,461,2290,1,120,120
1161,462,1765,3,300,900
1162,462,1764,3,450,1350
1163,463,2488,2,500,1000
1164,463,2489,2,120,240
1165,463,2498,3,500,1500
1166,463,2490,3,100,300
1167,464,649,3,200,600
1168,464,650,2,400,800
1169,465,1943,3,450,1350
1170,465,1937,3,350,1050
1171,465,1938,3,150,450
1172,465,1939,3,300,900
1173,466,2476,2,500,1000
1174,466,2472,2,450,900
1175,466,2475,2,220,440
1176,466,2474,1,100,100
1177,467,3023,3,300,900
1178,467,3027,3,450,1350
1179,467,3021,1,120,120
1180,468,3528,1,500,500
1181,468,3524,2,400,800
1182,468,3520,1,150,150
1183,469,1730,2,220,440
1184,469,1734,2,450,900
1185,469,1733,3,250,750
1186,470,659,2,250,500
1187,470,660,1,280,280
1188,471,1067,3,500,1500
1189,471,1065,3,220,660
1190,472,762,3,120,360
1191,473,1601,3,400,1200
1192,474,1149,1,400,400
1193,474,1151,1,350,350
1194,474,1147,3,280,840
1195,475,3164,3,100,300
1196,475,3162,3,150,450
1197,476,514,3,180,540
1198,476,509,1,100,100
1199,476,518,2,120,240
1200,476,516,2,200,400
1201,477,3214,1,400,400
1202,477,3222,1,100,100
1203,478,3562,1,100,100
1204,479,4047,2,180,360
1205,480,2207,3,300,900
1206,480,2208,3,120,360
1207,480,2210,1,220,220
1208,481,3638,1,220,220
1209,482,1663,1,150,150
1210,483,1866,2,250,500
1211,483,1858,3,180,540
1212,484,590,3,120,360
1213,484,591,3,400,1200
1214,485,3578,2,100,200
1215,485,3575,2,350,700
1216,485,3576,1,500,500
1217,486,2404,2,150,300
1218,486,2407,2,200,400
1219,487,137,2,200,400
1220,488,2830,1,300,300
1221,488,2828,3,180,540
1222,489,3824,2,450,900
1223,490,2209,3,300,900
1224,490,2211,2,450,900
1225,491,2826,2,100,200
1226,491,2829,1,450,450
1227,491,2822,3,100,300
1228,492,949,1,120,120
1229,492,945,2,100,200
1230,492,947,1,350,350
1231,492,946,1,80,80
1232,493,3559,2,450,900
1233,493,3555,3,300,900
1234,493,3560,2,350,700
1235,493,3561,1,100,100
1236,494,2989,3,220,660
1237,495,2920,3,400,1200
1238,495,2918,1,400,400
1239,495,2921,3,280,840
1240,495,2922,1,150,150
1241,496,1288,1,150,150
1242,496,1292,1,120,120
1243,497,1200,1,150,150
1244,497,1208,1,80,80
1245,497,1203,1,100,100
1246,498,969,1,300,300
1247,499,2609,3,500,1500
1248,499,2614,1,400,400
1249,499,2608,1,500,500
1250,499,2606,3,120,360
1251,500,4005,1,180,180
1252,501,3856,1,150,150
1253,501,3857,1,180,180
1254,501,3863,2,400,800
1255,502,1143,2,300,600
1256,502,1142,3,150,450
1257,502,1140,3,250,750
1258,503,3685,3,180,540
1259,503,3689,1,220,220
1260,503,3691,3,80,240
1261,504,545,1,280,280
1262,504,546,2,200,400
1263,505,1787,1,280,280
1264,505,1786,3,180,540
1265,505,1789,1,120,120
1266,506,1538,3,400,1200
1267,506,1537,2,220,440
1268,506,1539,3,300,900
1269,506,1529,3,150,450
1270,507,3904,3,450,1350
1271,508,3545,1,220,220
1272,509,4013,2,200,400
1273,510,2040,2,250,500
1274,511,1090,2,400,800
1275,512,1682,3,220,660
1276,512,1683,3,500,1500
1277,512,1684,3,300,900
1278,513,806,3,400,1200
1279,513,812,3,120,360
1280,514,122,2,500,1000
1281,514,118,2,180,360
1282,515,3159,3,500,1500
1283,515,3161,3,300,900
1284,515,3162,2,150,300
1285,516,4139,2,200,400
1286,516,4141,2,180,360
1287,517,1447,3,200,600
1288,517,1449,2,200,400
1289,517,1444,3,500,1500
1290,517,1450,2,300,600
1291,518,688,1,280,280
1292,518,685,3,450,1350
1293,519,1475,3,300,900
1294,519,1473,1,220,220
1295,520,1420,1,220,220
1296,521,3871,1,250,250
1297,521,3869,3,500,1500
1298,521,3868,3,100,300
1299,522,1523,3,80,240
1300,523,3345,1,250,250
1301,523,3341,1,350,350
1302,523,3344,2,180,360
1303,523,3342,2,250,500
1304,524,2798,2,300,600
1305,525,2579,2,280,560
1306,525,2578,3,350,1050
1307,526,2854,1,500,500
1308,526,2855,1,450,450
1309,526,2853,2,250,500
1310,527,213,3,450,1350
1311,528,334,2,280,560
1312,528,337,2,220,440
1313,528,338,1,450,450
1314,528,330,2,200,400
1315,529,1632,3,280,840
1316,529,1634,2,350,700
1317,530,4007,3,220,660
1318,530,4005,2,180,360
1319,530,4010,2,250,500
1320,530,4008,2,180,360
1321,531,1878,2,400,800
1322,532,2514,3,450,1350
1323,532,2520,1,150,150
1324,532,2512,3,250,750
1325,533,775,2,280,560
1326,533,776,2,180,360
1327,533,779,1,300,300
1328,533,784,3,120,360
1329,534,2581,1,450,450
1330,535,3806,1,500,500
1331,535,3804,3,150,450
1332,535,3809,1,150,150
1333,535,3805,1,450,450
1334,536,1811,1,250,250
1335,536,1807,2,120,240
1336,536,1810,3,180,540
1337,537,713,1,450,450
1338,538,946,1,80,80
1339,538,950,2,300,600
1340,538,949,1,120,120
1341,538,948,2,120,240
1342,539,1436,1,220,220
1343,539,1433,3,220,660
1344,539,1440,3,150,450
1345,539,1441,1,450,450
1346,540,4316,2,80,160
1347,541,1481,1,250,250
1348,541,1482,1,220,220
1349,541,1487,2,500,1000
1350,541,1486,2,280,560
1351,542,127,3,180,540
1352,542,126,1,280,280
1353,542,125,2,220,440
1354,543,300,3,180,540
1355,544,2686,1,250,250
1356,545,2941,1,220,220
1357,545,2944,1,350,350
1358,545,2946,3,100,300
1359,545,2940,3,180,540
1360,546,1994,2,100,200
1361,546,1993,2,200,400
1362,546,1991,1,500,500
1363,547,3475,1,80,80
1364,548,2206,1,120,120
1365,548,2202,1,250,250
1366,548,2201,2,450,900
1367,548,2204,1,280,280
1368,549,1171,3,100,300
1369,549,1164,2,200,400
1370,549,1169,3,350,1050
1371,549,1165,3,120,360
1372,550,3980,2,200,400
1373,551,2466,1,250,250
1374,551,2465,2,300,600
1375,551,2468,1,250,250
1376,551,2467,1,220,220
1377,552,3891,3,400,1200
1378,552,3892,1,500,500
1379,552,3890,3,250,750
1380,553,374,1,120,120
1381,553,381,3,250,750
1382,554,1688,3,200,600
1383,554,1692,2,150,300
1384,554,1690,1,200,200
1385,555,3410,1,220,220
1386,556,586,2,100,200
1387,556,590,1,120,120
1388,556,589,3,220,660
1389,557,3341,3,350,1050
1390,557,3344,2,180,360
1391,557,3345,3,250,750
1392,557,3342,1,250,250
1393,558,2207,1,300,300
1394,559,3778,2,180,360
1395,560,1057,2,120,240
1396,560,1061,1,400,400
1397,561,2413,2,150,300
1398,562,4280,2,280,560
1399,562,4282,1,450,450
1400,563,1443,1,300,300
1401,563,1445,1,200,200
1402,564,3383,2,280,560
1403,565,4153,2,350,700
1404,565,4150,1,300,300
1405,566,1002,2,500,1000
1406,566,1000,1,450,450
1407,566,1003,2,300,600
1408,567,273,3,220,660
1409,567,271,3,400,1200
1410,567,267,2,280,560
1411,568,760,2,350,700
1412,568,757,2,300,600
1413,568,756,3,280,840
1414,568,759,3,150,450
1415,569,1296,2,500,1000
1416,569,1295,3,350,1050
1417,569,1290,3,280,840
1418,570,3348,2,100,200
1419,571,3656,1,280,280
1420,571,3658,2,180,360
1421,571,3659,1,220,220
1422,571,3657,2,120,240
1423,572,2032,1,250,250
1424,572,2028,2,250,500
1425,573,3337,1,120,120
1426,573,3334,2,200,400
1427,573,3339,1,120,120
1428,574,3879,1,450,450
1429,574,3873,2,400,800
1430,574,3881,3,80,240
1431,574,3883,3,120,360
1432,575,3629,3,350,1050
1433,575,3639,2,500,1000
1434,575,3630,1,180,180
1435,576,2167,2,100,200
1436,576,2164,1,220,220
1437,576,2166,2,220,440
1438,577,656,3,350,1050
1439,577,657,3,350,1050
1440,577,652,3,250,750
1441,578,1663,2,150,300
1442,579,3889,3,80,240
1443,579,3884,2,180,360
1444,580,1574,1,280,280
1445,580,1578,3,80,240
1446,580,1569,1,120,120
1447,580,1577,1,280,280
1448,581,2886,3,300,900
1449,581,2887,1,80,80
1450,582,1903,3,100,300
1451,582,1900,2,450,900
1452,582,1904,1,450,450
1453,583,1628,1,100,100
1454,583,1625,1,100,100
1455,583,1629,1,500,500
1456,583,1626,1,500,500
1457,584,970,3,120,360
1458,584,968,1,120,120
1459,584,974,2,220,440
1460,585,3300,2,200,400
1461,585,3298,2,400,800
1462,586,1426,2,150,300
1463,586,1420,1,220,220
1464,586,1416,1,80,80
1465,587,2392,1,400,400
1466,588,460,2,150,300
1467,588,459,2,80,160
1468,589,784,1,120,120
1469,589,780,1,500,500
1470,589,781,3,120,360
1471,589,776,1,180,180
1472,590,3321,3,100,300
1473,590,3320,1,300,300
1474,590,3323,2,450,900
1475,591,3139,2,350,700
1476,591,3142,3,200,600
1477,592,3027,3,450,1350
1478,592,3023,3,300,900
1479,592,3024,2,200,400
1480,592,3025,3,300,900
1481,593,2328,2,100,200
1482,593,2326,2,280,560
1483,593,2323,2,450,900
1484,593,2324,1,220,220
1485,594,639,2,220,440
1486,594,638,3,500,1500
1487,594,635,1,250,250
1488,595,1868,3,300,900
1489,596,1278,1,400,400
1490,596,1286,3,500,1500
1491,596,1284,1,450,450
1492,596,1280,3,100,300
1493,597,737,1,220,220
1494,597,742,1,150,150
1495,598,1747,1,120,120
1496,598,1749,1,350,350
1497,598,1744,1,80,80
1498,598,1748,1,150,150
1499,599,55,2,450,900
1500,599,59,2,250,500
1501,599,53,2,450,900
1502,599,54,1,400,400
1503,600,2510,1,500,500
1504,601,4170,2,250,500
1505,602,602,1,500,500
1506,603,1668,2,180,360
1507,604,149,1,450,450
1508,604,153,1,280,280
1509,604,146,2,100,200
1510,604,154,2,300,600
1511,605,434,2,500,1000
1512,605,432,1,500,500
1513,605,436,1,350,350
1514,606,2747,2,150,300
1515,606,2750,2,350,700
1516,607,3963,1,400,400
1517,607,3967,1,500,500
1518,607,3969,2,450,900
1519,608,2038,2,120,240
1520,609,402,2,120,240
1521,609,393,2,250,500
1522,609,397,3,350,1050
1523,610,3354,3,180,540
1524,610,3347,1,350,350
1525,610,3349,2,200,400
1526,611,3441,1,500,500
1527,612,1940,3,400,1200
1528,613,987,3,220,660
1529,613,982,1,80,80
1530,613,984,3,350,1050
1531,614,3326,2,280,560
1532,614,3328,3,450,1350
1533,614,3329,3,350,1050
1534,615,4041,2,200,400
1535,615,4039,3,450,1350
1536,615,4037,2,400,800
1537,616,2465,2,300,600
1538,616,2462,3,220,660
1539,616,2463,3,280,840
1540,617,2882,2,400,800
1541,618,3762,3,280,840
1542,618,3763,3,280,840
1543,618,3758,2,400,800
1544,619,2698,1,400,400
1545,620,289,3,220,660
1546,620,285,1,150,150
1547,620,294,2,180,360
1548,621,2222,3,450,1350
1549,621,2219,1,80,80
1550,621,2218,2,180,360
1551,622,15,3,300,900
1552,622,17,1,100,100
1553,622,20,1,80,80
1554,623,6,2,200,400
1555,623,4,2,280,560
1556,623,1,3,100,300
1557,624,2572,1,100,100
1558,625,1456,3,220,660
1559,625,1458,3,250,750
1560,626,1875,2,300,600
1561,626,1874,1,100,100
1562,626,1876,2,500,1000
1563,627,2140,2,500,1000
1564,627,2142,2,500,1000
1565,627,2141,3,120,360
1566,628,573,3,350,1050
1567,628,571,2,280,560
1568,628,577,2,500,1000
1569,629,3565,1,350,350
1570,629,3568,3,350,1050
1571,630,2534,3,350,1050
1572,630,2532,1,250,250
1573,630,2533,2,220,440
1574,630,2530,3,250,750
1575,631,3431,1,150,150
1576,631,3433,2,280,560
1577,631,3436,3,350,1050
1578,632,3295,2,400,800
1579,633,3927,1,80,80
1580,633,3926,2,200,400
1581,633,3925,1,250,250
1582,633,3928,1,250,250
1583,634,270,1,300,300
1584,635,2355,1,250,250
1585,636,3656,1,280,280
1586,636,3657,2,120,240
1587,636,3658,1,180,180
1588,636,3655,2,250,500
1589,637,2538,2,450,900
1590,637,2536,1,500,500
1591,637,2539,1,300,300
1592,638,1483,1,250,250
1593,638,1485,2,100,200
1594,638,1482,2,220,440
1595,639,1627,1,150,150
1596,639,1626,3,500,1500
1597,639,1629,1,500,500
1598,640,12,3,100,300
1599,640,7,3,300,900
1600,640,10,3,120,360
1601,640,9,1,250,250
1602,641,512,1,250,250
1603,641,510,1,150,150
1604,641,517,3,500,1500
1605,641,518,1,120,120
1606,642,2308,2,180,360
1607,642,2303,1,450,450
1608,642,2304,1,350,350
1609,643,2131,3,350,1050
1610,643,2135,1,150,150
1611,643,2132,2,500,1000
1612,643,2134,3,300,900
1613,644,4165,3,100,300
1614,644,4168,2,400,800
1615,644,4164,2,300,600
1616,644,4167,3,250,750
1617,645,612,1,180,180
1618,645,604,1,120,120
1619,645,610,3,100,300
1620,646,7,3,300,900
1621,646,11,3,180,540
1622,647,190,1,200,200
1623,647,189,2,100,200
1624,648,2,1,150,150
1625,648,6,1,200,200
1626,648,1,2,100,200
1627,649,3504,1,80,80
1628,649,3505,1,300,300
1629,649,3506,3,120,360
1630,649,3509,2,450,900
1631,650,2029,2,120,240
1632,651,266,2,280,560
1633,651,273,3,220,660
1634,651,272,1,250,250
1635,651,271,1,400,400
1636,652,3933,1,220,220
1637,653,1550,3,500,1500
1638,653,1542,3,120,360
1639,653,1541,3,100,300
1640,654,576,2,100,200
1641,654,570,1,220,220
1642,655,1005,2,220,440
1643,655,1006,2,200,400
1644,656,713,2,450,900
1645,656,714,1,500,500
1646,656,719,1,80,80
1647,656,712,2,220,440
1648,657,800,2,120,240
1649,658,1391,3,450,1350
1650,658,1385,1,300,300
1651,659,4190,1,450,450
1652,660,2561,1,150,150
1653,661,1690,1,200,200
1654,661,1688,3,200,600
1655,662,3820,1,100,100
1656,662,3822,2,180,360
1657,662,3823,2,300,600
1658,663,3830,1,120,120
1659,663,3835,1,220,220
1660,663,3827,2,200,400
1661,663,3834,1,180,180
1662,664,3359,3,350,1050
1663,664,3362,2,150,300
1664,664,3360,2,500,1000
1665,665,3574,3,350,1050
1666,665,3575,3,350,1050
1667,665,3578,2,100,200
1668,665,3577,3,200,600
1669,666,454,2,200,400
1670,667,3476,3,80,240
1671,667,3478,1,450,450
1672,667,3480,3,100,300
1673,668,2293,1,100,100
1674,669,1235,2,80,160
1675,669,1231,2,500,1000
1676,670,1504,3,100,300
1677,670,1508,1,150,150
1678,670,1505,1,250,250
1679,671,1339,3,200,600
1680,671,1334,3,180,540
1681,671,1332,3,450,1350
1682,671,1335,3,100,300
1683,672,632,1,80,80
1684,672,629,3,150,450
1685,672,631,2,180,360
1686,673,1418,3,120,360
1687,673,1422,2,100,200
1688,674,3297,2,300,600
1689,675,2533,2,220,440
1690,676,3868,2,100,200
1691,676,3869,2,500,1000
1692,676,3867,2,300,600
1693,677,4056,2,280,560
1694,677,4054,2,250,500
1695,678,2388,2,80,160
1696,678,2391,1,350,350
1697,679,1173,3,120,360
1698,679,1172,3,500,1500
1699,679,1176,3,350,1050
1700,679,1174,3,150,450
1701,680,1692,2,150,300
1702,681,1036,2,300,600
1703,681,1037,2,300,600
1704,682,3100,2,250,500
1705,682,3098,1,350,350
1706,682,3099,2,150,300
1707,682,3097,2,220,440
1708,683,3000,2,250,500
1709,683,2998,2,280,560
1710,684,3341,3,350,1050
1711,685,296,2,400,800
1712,685,302,1,80,80
1713,686,4277,3,150,450
1714,686,4276,3,280,840
1715,686,4274,1,220,220
1716,687,412,3,180,540
1717,687,411,2,120,240
1718,687,404,1,100,100
1719,688,2446,2,200,400
1720,688,2453,2,250,500
1721,688,2452,3,300,900
1722,689,2835,2,200,400
1723,689,2836,2,450,900
1724,689,2840,1,180,180
1725,689,2831,1,280,280
1726,690,1600,3,280,840
1727,691,3546,2,500,1000
1728,692,2324,2,220,440
1729,692,2327,3,80,240
1730,693,1253,2,100,200
1731,693,1256,3,350,1050
1732,693,1248,1,80,80
1733,693,1257,3,250,750
1734,694,1692,3,150,450
1735,695,333,2,450,900
1736,695,335,1,200,200
1737,696,2268,3,300,900
1738,696,2270,1,250,250
1739,697,4292,1,80,80
1740,697,4295,3,200,600
1741,698,2710,3,450,1350
1742,698,2718,3,220,660
1743,699,1675,3,180,540
1744,699,1673,2,280,560
1745,699,1674,3,450,1350
1746,700,2412,1,300,300
1747,700,2414,3,80,240
1748,701,237,3,200,600
1749,701,231,2,400,800
1750,701,235,3,220,660
1751,702,1963,2,220,440
1752,702,1959,2,100,200
1753,703,2904,3,450,1350
1754,703,2906,1,200,200
1755,703,2900,3,350,1050
1756,703,2907,1,400,400
1757,704,181,3,80,240
1758,704,182,1,400,400
1759,704,183,1,220,220
1760,705,4171,2,450,900
1761,705,4172,1,250,250
1762,705,4173,2,80,160
1763,705,4174,2,180,360
1764,706,1083,1,100,100
1765,707,2599,3,300,900
1766,707,2598,2,350,700
1767,707,2603,3,100,300
1768,708,3465,3,300,900
1769,708,3468,2,80,160
1770,708,3470,2,180,360
1771,709,3727,2,100,200
1772,710,3562,2,100,200
1773,710,3563,2,100,200
1774,710,3569,3,500,1500
1775,711,1601,2,400,800
1776,711,1602,2,100,200
1777,711,1604,3,120,360
1778,712,3300,3,200,600
1779,712,3299,1,500,500
1780,713,1171,2,100,200
1781,713,1164,2,200,400
1782,713,1170,1,450,450
1783,714,1741,1,350,350
1784,714,1739,1,200,200
1785,715,2771,2,180,360
1786,715,2770,2,200,400
1787,716,320,2,220,440
1788,716,316,2,220,440
1789,716,317,1,400,400
1790,716,318,1,450,450
1791,717,3037,2,250,500
1792,717,3035,1,450,450
1793,717,3036,1,150,150
1794,717,3038,2,280,560
1795,718,1726,1,180,180
1796,718,1719,3,220,660
1797,718,1722,2,200,400
1798,718,1718,3,120,360
1799,719,3056,2,200,400
1800,720,3634,2,220,440
1801,720,3640,3,100,300
1802,720,3637,3,120,360
1803,721,249,2,280,560
1804,722,2309,3,350,1050
1805,722,2312,2,120,240
1806,722,2313,2,280,560
1807,722,2310,1,300,300
1808,723,663,3,200,600
1809,723,671,1,400,400
1810,724,3451,1,200,200
1811,724,3450,3,180,540
1812,724,3452,3,400,1200
1813,725,2309,1,350,350
1814,725,2312,3,120,360
1815,725,2313,1,280,280
1816,725,2311,1,100,100
1817,726,3746,2,200,400
1818,726,3745,1,80,80
1819,727,4080,1,120,120
1820,727,4087,3,500,1500
1821,727,4082,2,400,800
1822,727,4079,1,220,220
1823,728,1368,3,120,360
1824,729,2824,1,250,250
1825,729,2826,1,100,100
1826,730,3229,3,80,240
1827,730,3226,3,180,540
1828,730,3228,1,220,220
1829,730,3227,1,500,500
1830,731,1947,1,80,80
1831,731,1949,3,220,660
1832,732,4118,3,150,450
1833,733,1067,1,500,500
1834,734,3319,3,400,1200
1835,734,3315,3,300,900
1836,735,4289,1,200,200
1837,736,1925,2,350,700
1838,736,1918,1,100,100
1839,737,1991,2,500,1000
1840,737,1990,2,450,900
1841,737,1994,3,100,300
1842,738,1711,3,350,1050
1843,739,1211,1,200,200
1844,739,1210,1,220,220
1845,740,3993,1,80,80
1846,740,3995,2,350,700
1847,740,3992,2,280,560
1848,741,2363,3,200,600
1849,742,3270,1,80,80
1850,742,3268,3,180,540
1851,742,3273,3,500,1500
1852,743,273,2,220,440
1853,744,2687,3,450,1350
1854,744,2685,3,350,1050
1855,744,2686,2,250,500
1856,745,4181,2,150,300
1857,745,4182,2,350,700
1858,745,4177,1,180,180
1859,746,2620,2,100,200
1860,746,2619,1,100,100
1861,746,2618,3,250,750
1862,746,2616,1,220,220
1863,747,823,3,300,900
1864,748,1800,3,120,360
1865,748,1798,1,120,120
1866,749,3326,2,280,560
1867,749,3327,2,80,160
1868,749,3329,2,350,700
1869,749,3325,1,500,500
