review_id,order_id,customer_id,restaurant_id,food_rating,delivery_rating,overall_rating,review_comment,review_date
388,1033,1252,244,3,1,4.7,Best biryani in the city!,2022-06-18
389,3716,1148,295,4,4,3.1,Excellent taste and packaging.,2022-08-31
390,2997,557,497,2,5,3.7,"Average food, nothing special.",2023-06-06
391,3010,382,484,5,1,3.9,Disappointed with the quality.,2023-07-27
392,4529,1562,365,2,5,3.5,Portion size could be bigger.,2023-09-14
393,1408,1358,480,4,4,2.9,Hygienic and tasty.,2023-04-23
394,4423,681,189,2,5,1.7,"Fast delivery, fresh food.",2023-09-12
395,3132,1161,275,5,4,4.6,"Good quality, reasonable price.",2023-12-22
396,3668,790,16,5,3,3.9,Portion size could be bigger.,2023-10-16
397,3665,263,420,2,1,3.3,Excellent taste and packaging.,2022-03-29
398,3060,1860,12,5,1,1.8,"Good quality, reasonable price.",2022-01-27
399,4207,116,202,3,2,4.9,One of my favourite restaurants.,2023-09-29
400,4801,1457,71,3,5,1.9,"Amazing food, will order again!",2023-03-23
401,2394,239,19,1,1,3.1,Great ambience and service.,2022-09-19
402,4632,1411,207,1,3,2.0,Food was not as per menu description.,2023-07-18
403,167,283,224,3,3,3.5,Value for money.,2023-06-03
404,4139,594,162,4,2,2.0,"Good quality, reasonable price.",2022-03-20
405,1422,1560,129,4,3,2.7,"Decent food, average service.",2022-11-11
406,2760,241,137,5,2,1.1,"Good quality, reasonable price.",2023-03-16
407,344,348,407,3,5,2.2,"Very bad experience, food was cold.",2023-05-09
408,4327,70,189,4,1,4.5,"Fast delivery, fresh food.",2022-01-23
409,53,1629,30,5,2,3.2,"Average food, nothing special.",2022-04-10
410,3055,426,86,3,5,4.0,"Fast delivery, fresh food.",2022-11-16
411,243,1087,68,1,1,2.3,Great ambience and service.,2022-07-03
412,4757,1051,71,4,2,3.1,Loved the paneer dishes.,2023-07-14
413,4247,1581,10,5,5,2.2,"Amazing food, will order again!",2023-07-25
414,2141,792,167,4,4,4.4,"Decent food, average service.",2023-02-10
415,4910,975,382,1,2,1.0,Portion size could be bigger.,2022-09-24
416,1484,1810,71,4,4,2.9,One of my favourite restaurants.,2022-01-18
417,1897,1867,350,1,2,4.7,Value for money.,2023-11-09
418,1163,720,427,3,5,3.4,Food was not as per menu description.,2023-05-07
419,2101,1942,439,2,5,2.9,Excellent taste and packaging.,2023-12-03
420,1285,332,263,1,5,2.8,Portion size could be bigger.,2022-10-05
421,420,1160,185,4,3,3.7,Loved the paneer dishes.,2023-12-26
422,4419,46,75,4,4,1.6,"Decent food, average service.",2022-10-11
423,3059,1660,67,1,5,1.4,Food was not as per menu description.,2022-09-29
424,3145,1815,474,2,4,4.3,"Very bad experience, food was cold.",2023-11-08
425,3794,1935,447,2,5,4.6,"Too oily, not recommended.",2023-10-06
426,2059,963,442,5,3,1.3,One of my favourite restaurants.,2022-02-19
427,2068,713,432,1,5,1.8,Disappointed with the quality.,2022-03-31
428,3237,1714,302,4,3,2.3,Hygienic and tasty.,2022-12-20
429,1479,1532,429,5,2,3.7,Portion size could be bigger.,2022-12-13
430,1864,767,247,2,2,1.1,One of my favourite restaurants.,2022-12-22
431,1819,1588,187,2,3,1.9,One of my favourite restaurants.,2023-03-06
432,3273,836,55,4,1,4.2,One of my favourite restaurants.,2022-09-14
433,1375,1249,406,4,3,3.7,"Good quality, reasonable price.",2023-12-13
434,3672,1953,31,2,5,3.9,One of my favourite restaurants.,2023-05-02
435,1122,678,461,2,1,3.6,Best biryani in the city!,2022-12-30
436,2118,440,140,4,3,4.2,Excellent taste and packaging.,2023-08-25
437,3230,1399,456,4,4,3.0,Excellent taste and packaging.,2023-04-14
438,4590,1585,387,3,4,3.8,One of my favourite restaurants.,2023-05-13
439,3968,126,227,1,5,4.5,Great ambience and service.,2023-01-06
440,2461,1093,286,2,1,1.7,"Decent food, average service.",2022-08-28
441,537,593,86,2,2,1.5,Portion size could be bigger.,2023-12-28
442,4713,1513,128,2,3,1.3,"Too oily, not recommended.",2023-03-16
443,2509,1752,6,4,4,4.3,Food was not as per menu description.,2023-06-26
444,2426,660,311,1,5,3.4,Delivery was late but food was good.,2023-03-11
445,46,1174,347,5,4,2.8,One of my favourite restaurants.,2023-09-04
446,601,469,483,5,3,3.2,Value for money.,2023-02-04
447,2414,1808,137,4,1,2.5,"Fast delivery, fresh food.",2022-02-22
448,2257,1660,85,3,1,4.8,"Decent food, average service.",2022-01-11
449,293,1901,273,3,1,1.4,Hygienic and tasty.,2022-09-08
450,388,274,357,3,4,3.0,Loved the paneer dishes.,2022-04-18
451,2578,882,483,5,4,4.0,One of my favourite restaurants.,2022-03-10
452,481,1394,423,4,5,4.6,"Too oily, not recommended.",2022-10-05
453,3718,1554,299,4,5,3.0,Great ambience and service.,2022-04-18
454,906,1936,349,5,5,4.3,"Fast delivery, fresh food.",2022-12-19
455,1134,965,406,3,2,3.7,"Amazing food, will order again!",2022-07-11
456,1332,1377,83,1,5,3.3,"Amazing food, will order again!",2023-10-20
457,4587,1420,148,4,4,2.6,Disappointed with the quality.,2022-04-26
458,1503,438,406,1,5,2.7,Excellent taste and packaging.,2023-09-05
459,3441,1152,33,1,2,4.8,"Good quality, reasonable price.",2023-06-24
460,4903,841,393,5,3,4.3,Disappointed with the quality.,2022-05-27
461,4679,317,272,4,2,2.4,"Very bad experience, food was cold.",2022-03-24
462,1658,482,147,4,3,1.7,Great ambience and service.,2022-09-21
463,4980,32,266,5,4,2.1,Disappointed with the quality.,2023-10-25
464,2919,1773,500,2,4,2.1,Will definitely recommend to friends.,2023-12-26
465,329,1019,367,3,4,1.3,"Too oily, not recommended.",2022-08-05
466,4648,1960,116,5,1,4.9,Restaurant staff was helpful.,2022-09-21
467,4530,888,126,1,2,2.2,"Too oily, not recommended.",2022-04-08
468,3288,218,191,2,1,2.0,Disappointed with the quality.,2022-01-25
469,2758,235,436,3,2,3.6,One of my favourite restaurants.,2023-05-17
470,2399,1234,459,2,1,2.9,Food was not as per menu description.,2022-06-01
471,407,709,31,1,1,1.9,Great ambience and service.,2022-08-16
472,2993,31,393,3,5,1.3,"Amazing food, will order again!",2022-11-10
473,2299,832,97,4,5,2.2,Food was not as per menu description.,2023-07-07
474,4868,1440,255,1,4,3.5,Hygienic and tasty.,2023-05-26
475,2295,1972,371,1,2,3.4,Disappointed with the quality.,2022-10-08
476,2004,1128,240,3,5,4.2,Delivery was late but food was good.,2022-10-10
477,4014,877,406,3,3,1.2,Great ambience and service.,2023-03-18
478,4643,128,223,3,2,1.2,Great ambience and service.,2022-12-30
479,2351,811,41,2,4,3.9,"Too oily, not recommended.",2023-01-08
480,2017,1189,416,3,4,1.2,"Average food, nothing special.",2023-08-25
481,2385,1515,420,5,1,2.3,Hygienic and tasty.,2022-10-09
482,3880,433,342,2,2,4.4,One of my favourite restaurants.,2022-08-20
483,2631,1629,299,4,2,3.4,Hygienic and tasty.,2022-07-30
484,3960,1174,77,3,5,1.3,"Amazing food, will order again!",2023-07-14
485,1399,459,375,3,1,3.9,Will definitely recommend to friends.,2022-08-27
486,4445,599,315,5,1,3.9,"Too oily, not recommended.",2022-07-10
487,3395,103,303,2,2,1.2,"Good quality, reasonable price.",2022-02-21
488,751,303,230,5,4,2.0,"Average food, nothing special.",2022-09-02
489,4047,1033,249,2,1,3.5,Disappointed with the quality.,2023-11-02
490,1251,258,474,2,3,3.8,Great ambience and service.,2023-07-16
491,546,850,232,3,5,4.9,"Fast delivery, fresh food.",2022-02-20
492,1679,703,121,5,5,1.0,"Average food, nothing special.",2022-10-14
493,1880,1098,97,2,3,1.3,Will definitely recommend to friends.,2022-03-02
494,516,1910,480,3,4,3.6,Loved the paneer dishes.,2023-04-10
495,335,1295,381,1,1,2.8,Restaurant staff was helpful.,2023-02-13
496,3120,67,146,5,2,1.1,Great ambience and service.,2022-08-09
497,3513,1526,412,1,4,2.5,Hygienic and tasty.,2022-02-22
498,1132,1404,120,4,2,1.1,One of my favourite restaurants.,2023-06-16
499,1095,1796,203,1,2,2.5,Food was not as per menu description.,2022-01-10
500,1393,817,44,1,2,2.9,"Fast delivery, fresh food.",2022-09-26
501,2698,805,458,4,3,2.2,Excellent taste and packaging.,2023-11-06
502,1530,1803,435,4,4,1.6,Will definitely recommend to friends.,2022-03-16
503,4733,1491,59,1,5,1.8,Great ambience and service.,2023-03-05
504,1110,193,454,3,4,1.9,Value for money.,2023-09-12
505,4806,307,224,5,5,4.0,Portion size could be bigger.,2022-10-24
506,2270,903,239,5,1,1.3,"Average food, nothing special.",2023-02-22
507,280,1333,449,3,4,2.8,Best biryani in the city!,2022-03-23
508,3439,1127,432,1,3,2.9,Loved the paneer dishes.,2022-04-13
509,200,523,493,4,1,1.9,Loved the paneer dishes.,2022-02-15
510,1356,477,19,4,3,3.9,"Fast delivery, fresh food.",2022-03-12
511,3523,1898,322,5,4,4.8,Value for money.,2023-06-27
512,1309,753,276,5,4,2.1,Value for money.,2023-10-20
513,3596,1735,290,2,4,1.5,Value for money.,2023-03-01
514,2088,1280,41,1,3,4.9,Best biryani in the city!,2023-07-10
515,1354,1983,486,4,4,2.5,Restaurant staff was helpful.,2023-01-09
516,3886,130,397,3,5,3.4,Great ambience and service.,2023-09-24
517,4835,990,183,5,1,3.8,Will definitely recommend to friends.,2023-02-19
518,3854,488,25,3,1,2.1,"Good quality, reasonable price.",2022-07-28
519,4251,1277,149,5,5,4.1,Best biryani in the city!,2022-09-14
520,3702,1230,94,4,4,1.2,"Decent food, average service.",2022-04-30
521,465,333,226,5,2,2.6,Portion size could be bigger.,2022-03-03
522,4099,324,35,3,3,4.5,Will definitely recommend to friends.,2023-01-05
523,4564,968,146,2,4,2.0,"Average food, nothing special.",2023-12-21
524,2687,1230,321,2,3,4.6,"Very bad experience, food was cold.",2022-02-19
525,3375,244,268,5,1,3.9,Restaurant staff was helpful.,2022-09-01
526,3560,182,258,4,1,1.4,"Good quality, reasonable price.",2023-03-26
527,4627,1757,68,2,5,2.9,Restaurant staff was helpful.,2023-10-07
528,2673,81,368,2,5,1.1,"Amazing food, will order again!",2023-02-05
529,347,397,458,5,4,3.7,"Very bad experience, food was cold.",2022-08-11
530,1804,1050,108,5,2,4.4,Hygienic and tasty.,2023-04-05
531,1925,603,4,3,1,1.2,"Decent food, average service.",2022-11-28
532,1552,1210,431,3,1,4.5,Delivery was late but food was good.,2022-08-28
533,1185,1205,229,1,2,4.4,"Average food, nothing special.",2023-02-03
534,4189,1836,92,2,1,3.1,"Good quality, reasonable price.",2022-06-20
535,3004,1209,262,1,3,4.4,Portion size could be bigger.,2022-02-22
536,3649,611,89,3,2,1.7,"Decent food, average service.",2022-07-29
537,827,1809,465,4,3,2.7,Restaurant staff was helpful.,2023-02-02
538,475,1089,368,3,5,2.6,One of my favourite restaurants.,2023-01-24
539,4815,1163,98,1,1,4.7,Restaurant staff was helpful.,2023-07-09
540,2975,1051,414,5,4,1.8,Portion size could be bigger.,2022-07-28
541,909,1467,90,4,5,3.0,Great ambience and service.,2022-04-03
542,495,339,340,2,3,1.6,"Decent food, average service.",2022-04-18
543,4510,1773,267,1,5,3.9,Disappointed with the quality.,2022-07-22
544,4361,1973,438,1,5,4.5,Food was not as per menu description.,2023-01-07
545,301,1856,435,4,2,4.0,Disappointed with the quality.,2023-01-15
546,3136,1740,3,3,2,4.2,Will definitely recommend to friends.,2023-07-30
547,535,1029,442,5,4,4.5,Hygienic and tasty.,2022-08-20
548,3909,1848,137,5,5,4.5,Will definitely recommend to friends.,2023-01-23
549,3096,655,284,5,2,2.0,Hygienic and tasty.,2022-07-13
550,3535,1690,374,4,1,4.5,"Fast delivery, fresh food.",2023-06-07
551,254,1989,489,5,4,4.7,"Average food, nothing special.",2022-04-15
552,1946,490,434,4,2,2.8,Delivery was late but food was good.,2023-08-09
553,2472,1531,231,2,1,2.5,Portion size could be bigger.,2023-09-27
554,4951,1247,25,5,2,1.1,One of my favourite restaurants.,2022-02-24
555,1280,1580,397,5,5,1.5,"Very bad experience, food was cold.",2023-06-22
556,1891,256,328,4,4,4.9,Excellent taste and packaging.,2023-03-10
557,4647,651,220,4,2,4.2,Disappointed with the quality.,2023-10-25
558,4324,1861,79,2,2,3.1,"Too oily, not recommended.",2022-04-12
559,249,103,317,1,5,1.0,Delivery was late but food was good.,2023-08-31
560,1015,745,241,4,1,3.5,One of my favourite restaurants.,2022-08-24
561,4042,1642,199,3,1,4.9,"Good quality, reasonable price.",2023-01-12
562,3080,810,240,4,4,2.2,Hygienic and tasty.,2023-08-29
563,3,1716,348,4,3,4.3,Best biryani in the city!,2022-02-02
564,2401,657,241,3,2,4.4,One of my favourite restaurants.,2022-06-15
565,3262,1666,398,3,4,1.6,Portion size could be bigger.,2023-06-13
566,1738,1354,274,1,5,1.2,"Average food, nothing special.",2023-05-08
567,4461,1433,304,5,1,1.9,Loved the paneer dishes.,2023-08-22
568,4129,945,162,5,2,3.6,Value for money.,2023-12-10
569,609,911,49,2,1,4.8,"Average food, nothing special.",2023-11-06
570,447,285,350,4,3,1.6,Will definitely recommend to friends.,2022-06-16
571,1096,1233,338,5,2,4.2,"Decent food, average service.",2023-02-13
572,4784,420,412,2,4,2.9,Restaurant staff was helpful.,2023-05-28
573,3363,1160,142,2,4,5.0,Loved the paneer dishes.,2023-01-25
574,4805,1960,118,4,5,1.5,Value for money.,2023-08-03
575,4651,350,133,3,3,2.2,Value for money.,2023-04-19
576,2911,1552,174,1,3,2.7,"Very bad experience, food was cold.",2022-01-17
577,202,712,344,5,5,2.6,Great ambience and service.,2023-01-21
578,3409,1125,415,2,2,3.9,"Fast delivery, fresh food.",2022-10-08
579,3987,1113,394,1,2,2.4,Hygienic and tasty.,2023-09-01
580,3401,307,221,1,1,3.3,One of my favourite restaurants.,2023-06-11
581,1528,805,375,4,1,3.1,Portion size could be bigger.,2023-05-12
582,3751,1901,447,1,2,3.9,Restaurant staff was helpful.,2022-03-01
583,292,825,83,4,4,4.4,Value for money.,2023-08-21
584,2067,1360,360,1,5,2.3,One of my favourite restaurants.,2023-09-25
585,717,1910,353,5,3,3.7,"Decent food, average service.",2023-10-08
586,2109,349,138,1,5,1.3,Restaurant staff was helpful.,2023-05-22
587,2469,1694,445,4,2,3.9,Food was not as per menu description.,2022-06-03
588,1507,592,325,3,2,3.1,"Too oily, not recommended.",2022-11-12
589,4746,1957,489,3,3,4.2,"Very bad experience, food was cold.",2022-11-03
590,4989,1126,191,1,4,2.1,Value for money.,2022-03-30
591,384,849,456,1,4,4.3,Best biryani in the city!,2023-10-25
592,2232,894,311,2,2,3.4,Excellent taste and packaging.,2023-08-10
593,1388,660,27,2,4,2.4,Great ambience and service.,2022-07-24
594,3534,986,397,2,3,1.8,"Average food, nothing special.",2023-02-04
595,4234,351,234,3,1,1.4,"Average food, nothing special.",2023-03-06
596,1809,1459,118,1,3,4.3,Great ambience and service.,2023-01-04
597,1605,48,408,2,5,1.6,Hygienic and tasty.,2023-04-25
598,1435,759,355,4,1,3.1,"Too oily, not recommended.",2023-09-06
599,2082,1498,128,4,3,4.2,Great ambience and service.,2023-04-25
600,2600,575,428,4,3,1.5,"Too oily, not recommended.",2023-05-18
601,394,938,98,2,5,4.6,One of my favourite restaurants.,2022-01-05
602,3983,766,33,4,4,2.4,"Decent food, average service.",2023-01-06
603,1680,1519,134,4,2,1.4,"Good quality, reasonable price.",2023-07-18
604,3034,1249,488,5,1,2.0,"Average food, nothing special.",2023-03-06
605,4054,171,285,4,5,2.1,"Average food, nothing special.",2022-05-09
606,1617,642,115,3,4,2.9,"Decent food, average service.",2023-08-08
607,2223,1338,362,3,4,4.0,Excellent taste and packaging.,2023-06-16
608,2002,1589,357,3,1,3.4,"Too oily, not recommended.",2023-08-05
609,3154,1719,227,2,4,4.4,Best biryani in the city!,2022-04-20
610,2076,1934,169,4,2,2.1,Portion size could be bigger.,2022-10-26
611,4059,1949,359,5,4,2.6,"Fast delivery, fresh food.",2022-08-28
612,4085,592,31,4,2,3.5,"Average food, nothing special.",2022-11-26
613,796,1026,271,1,2,2.4,Great ambience and service.,2022-10-11
614,1755,936,216,1,5,3.4,Great ambience and service.,2023-06-17
615,2588,1859,210,4,4,4.8,"Decent food, average service.",2023-11-24
616,4302,1976,465,5,1,3.2,"Very bad experience, food was cold.",2022-05-16
617,2124,353,474,3,2,1.4,Great ambience and service.,2023-07-19
618,3476,549,248,4,2,5.0,Portion size could be bigger.,2022-09-09
619,1899,416,85,4,1,2.3,Delivery was late but food was good.,2023-03-22
620,966,877,298,1,5,1.6,Excellent taste and packaging.,2023-02-23
621,3749,1892,53,1,1,4.8,"Good quality, reasonable price.",2022-04-28
622,166,1468,169,5,2,3.5,"Fast delivery, fresh food.",2023-07-05
623,1260,679,482,2,5,4.8,"Decent food, average service.",2022-03-10
624,3728,46,92,4,1,4.3,"Very bad experience, food was cold.",2022-09-10
625,2937,1282,16,3,4,1.2,"Decent food, average service.",2023-10-11
626,2182,1431,404,4,4,1.2,Food was not as per menu description.,2023-12-13
627,4704,563,101,4,5,1.1,"Average food, nothing special.",2023-04-25
628,3500,985,405,1,1,2.8,Hygienic and tasty.,2022-07-01
629,4586,597,233,5,5,2.6,One of my favourite restaurants.,2023-07-30
630,3688,190,388,2,3,2.3,"Decent food, average service.",2022-12-20
631,472,704,91,5,5,4.3,Food was not as per menu description.,2022-08-12
632,2685,842,444,5,4,1.7,Hygienic and tasty.,2023-01-20
633,3221,1893,316,3,4,4.8,"Very bad experience, food was cold.",2022-07-11
634,4109,908,369,2,5,3.3,Restaurant staff was helpful.,2023-03-23
635,291,1755,255,5,1,1.5,"Average food, nothing special.",2023-09-15
636,1142,1942,206,5,2,3.9,Best biryani in the city!,2023-03-20
637,4057,1045,348,2,5,3.9,Great ambience and service.,2023-05-31
638,735,2000,497,1,5,3.5,Loved the paneer dishes.,2023-09-14
639,140,1776,483,2,5,4.0,Hygienic and tasty.,2023-01-19
640,4144,683,75,1,4,1.6,Loved the paneer dishes.,2022-06-01
641,1765,1565,341,2,3,1.3,Disappointed with the quality.,2023-12-13
642,1073,1391,278,3,3,4.9,Portion size could be bigger.,2023-01-11
643,4674,760,109,4,5,3.6,Best biryani in the city!,2022-07-11
644,234,102,44,3,3,1.6,Disappointed with the quality.,2023-12-17
645,1927,518,53,5,5,2.4,"Too oily, not recommended.",2023-01-27
646,1532,29,256,5,2,1.9,Best biryani in the city!,2022-02-20
647,2852,1782,180,3,2,1.7,"Fast delivery, fresh food.",2023-03-01
648,154,1016,19,4,5,3.0,Excellent taste and packaging.,2023-03-28
649,4545,570,31,3,2,2.2,"Amazing food, will order again!",2022-10-16
650,1704,1414,106,2,5,5.0,Disappointed with the quality.,2023-06-22
651,2557,98,154,5,5,1.7,Food was not as per menu description.,2022-04-24
652,3576,994,112,4,5,5.0,Loved the paneer dishes.,2022-11-02
653,3752,188,282,4,5,3.9,"Fast delivery, fresh food.",2022-07-15
654,2312,1907,296,5,5,1.1,"Fast delivery, fresh food.",2022-01-09
655,2896,610,478,1,2,2.9,"Decent food, average service.",2022-02-26
656,1293,1236,16,2,5,1.2,Disappointed with the quality.,2022-02-07
657,446,1365,349,1,2,2.8,Disappointed with the quality.,2023-09-07
658,3831,1654,462,2,1,1.8,Great ambience and service.,2022-02-17
659,1487,627,289,4,4,1.9,"Fast delivery, fresh food.",2023-12-14
660,2568,396,195,3,1,3.2,Delivery was late but food was good.,2023-01-16
661,4354,1699,461,3,3,3.1,"Fast delivery, fresh food.",2023-06-23
662,145,77,127,5,4,3.7,Best biryani in the city!,2023-08-08
663,2610,1350,39,5,2,2.3,Excellent taste and packaging.,2023-11-27
664,1077,1895,173,5,2,1.5,Portion size could be bigger.,2023-05-17
665,150,827,441,5,5,1.1,"Fast delivery, fresh food.",2022-03-31
666,4265,161,163,3,1,4.3,Portion size could be bigger.,2022-05-08
667,3703,783,285,4,5,2.5,Best biryani in the city!,2023-04-19
668,3247,270,318,3,5,3.9,"Very bad experience, food was cold.",2022-07-27
